Timestamp,Be Bypass,Fr Beamline,Center,Surrounding,FC,NC,Be temp (degC),He press (V),Au temp (V),Read Au current,Au Target,Takefune Left,Takefune Right,Extraction,Def Up,Def Down,Drift 1,Einzel,Drift 2,Read Au current Current,Au Target Current,Takefune Left Current,Takefune Right Current,Extraction Current,Def Up Current,Def Down Current,Drift 1 Current,Einzel Current,Drift 2 Current,Freq (kHz),Phase (deg),Amp(CH1) (Vpp),Amp(CH2) (Vpp)
2022/03/14 11:42:13,0.002160000,0.000044100,0.000000,24.001000,0.918175,0.000000,0.000050,3.018000,0.711150,0.20603649,100.00051117,94.00565338,95.99706268,-247.01177979,-39.99133682,-49.53682709,-22.00289917,-180.47091675,-198.74063110,0.00000000,-0.00000309,0.00000079,0.00000078,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000031,-0.00000265,0,0,0,0
2022/03/14 11:42:14,0.002160000,0.000044000,0.000000,24.000000,0.644502,0.000000,0.000050,3.018000,0.711150,0.20603649,100.01367950,94.00585937,95.99389648,-247.00222778,-39.97811508,-49.52507401,-21.99701881,-180.44374084,-251.56634521,0.00000000,-0.00000303,0.00000079,0.00000078,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000031,-0.00000265,0,0,0,0
2022/03/14 11:42:15,0.002160000,0.000044000,0.000000,24.000000,0.643370,0.000000,0.000050,3.018000,0.711150,0.20603649,100.01410675,94.00599670,95.99045563,-247.00810242,-39.99193954,-49.51258850,-21.99628448,-180.44152832,-297.78054810,0.00000000,-0.00000309,0.00000079,0.00000079,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000031,-0.00000270,0,0,0,0
2022/03/14 11:42:16,0.002160000,0.000043800,0.000000,24.000000,0.641888,0.000000,0.000050,3.018000,0.711150,0.20603649,100.01361847,94.00595856,95.99040985,-247.00926208,-39.99149323,-49.51478958,-21.99334335,-180.45988464,-350.58337402,0.00000000,-0.00000308,0.00000079,0.00000079,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000031,-0.00000265,0,0,0,0
2022/03/14 11:42:17,0.002170000,0.000043800,0.000000,24.000000,0.637718,0.000000,0.000050,3.018000,0.711150,0.20603649,100.00680542,94.00628662,95.99172211,-247.00958252,-39.99134827,-49.54123306,-21.99260712,-181.01017761,-423.54129028,0.00000000,-0.00000313,0.00000079,0.00000079,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000031,-0.00000276,0,0,0,0
2022/03/14 11:42:18,0.002160000,0.000043700,0.000000,24.000000,0.637525,0.000000,0.000050,3.018000,0.711100,0.20603649,99.99851227,94.00669098,95.99266052,-247.00988770,-39.99143982,-49.52140427,-22.01245689,-180.99107361,-449.76150513,0.00000000,-0.00000310,0.00000079,0.00000079,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000031,-0.00000266,0,0,0,0
2022/03/14 11:42:19,0.002150000,0.000043800,0.000000,24.000000,0.635332,0.000000,0.000050,3.018000,0.711100,0.20603649,100.00460815,94.00644684,95.99497223,-247.01052856,-39.99127579,-49.52191162,-21.99775314,-180.99620056,-502.54934692,0.00000000,-0.00000307,0.00000079,0.00000079,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000031,-0.00000276,0,0,0,0
2022/03/14 11:42:20,0.002160000,0.000043700,0.000000,24.000000,0.633413,0.000000,0.000050,3.017500,0.711150,0.20603649,100.00563812,94.00713348,95.99382782,-247.01094055,-39.99101257,-49.52133560,-21.99187279,-181.00209045,-548.71154785,0.00000000,-0.00000316,0.00000079,0.00000079,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000031,-0.00000283,0,0,0,0
2022/03/14 11:42:21,0.002160000,0.000043700,0.000000,24.000000,0.620210,0.000000,0.000050,3.018000,0.711150,0.20603649,100.00084686,94.00592804,95.99588776,-247.01087952,-39.99105453,-49.52108765,-21.99937248,-181.00944519,-601.76892090,0.00000000,-0.00000313,0.00000079,0.00000079,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000031,-0.00000274,0,0,0,0
2022/03/14 11:42:22,0.002160000,0.000043800,0.000000,24.000000,0.614174,0.000000,0.000050,3.017500,0.711100,0.20603649,100.01416016,94.00621033,95.99453735,-247.01171875,-39.99166107,-49.52131271,-21.99928665,-180.99841309,-654.53088379,0.00000000,-0.00000307,0.00000079,0.00000080,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000031,-0.00000278,0,0,0,0
2022/03/14 11:42:23,0.002160000,0.000043700,0.000000,24.000000,0.611924,0.000000,0.000050,3.018000,0.711100,0.20603649,100.01779938,94.00554657,95.99181366,-247.01144409,-39.99190903,-49.52141571,-21.99935150,-181.00796509,-667.77783203,0.00000000,-0.00000312,0.00000079,0.00000080,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000031,-0.00000010,0,0,0,0
2022/03/14 11:42:24,0.002150000,0.000043500,0.000000,24.000000,0.612346,0.000000,0.000050,3.018000,0.711100,0.20603649,100.02310944,94.00507355,95.99291992,-247.01129150,-39.99137115,-49.52061844,-21.99901581,-181.00355530,-667.76538086,0.00000000,-0.00000308,0.00000079,0.00000080,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000031,-0.00000009,0,0,0,0
2022/03/14 11:42:25,0.002140000,0.000043400,0.000000,24.000000,0.613917,0.000000,0.000050,3.017500,0.711100,0.20603649,100.02780151,94.00489044,95.99165344,-247.01158142,-39.99104691,-49.52068710,-21.99890900,-181.03001404,-667.77783203,0.00000000,-0.00000309,0.00000079,0.00000080,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000031,-0.00000009,0,0,0,0
2022/03/14 11:42:26,0.002150000,0.000043600,0.000000,24.000000,0.614943,0.000000,0.000050,3.018000,0.711100,0.20603649,100.02306366,94.00700378,95.99346924,-247.01184082,-39.99049377,-49.52158356,-21.99926567,-181.00843811,-667.79174805,0.00000000,-0.00000309,0.00000079,0.00000080,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000031,-0.00000009,0,0,0,0
2022/03/14 11:42:27,0.002140000,0.000043300,0.000000,24.000000,0.616461,0.000000,0.000050,3.017500,0.711100,0.20603649,100.02611542,94.00811768,95.99273682,-247.01194763,-39.99058533,-49.52099228,-21.99842834,-181.00854492,-667.78662109,0.00000000,-0.00000309,0.00000079,0.00000080,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000032,-0.00000008,0,0,0,0
2022/03/14 11:42:28,0.002140000,0.000043600,0.000000,24.000000,0.619160,0.000000,0.000050,3.017500,0.711150,0.20603649,100.02736664,94.00708771,95.99385834,-247.01190186,-39.99039078,-49.52147293,-21.99810600,-181.00894165,-667.77783203,0.00000000,-0.00000309,0.00000079,0.00000080,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000032,-0.00000008,0,0,0,0
2022/03/14 11:42:29,0.002140000,0.000043500,0.000000,24.000000,0.619407,0.000000,0.000050,3.018000,0.711150,0.20603649,100.02478790,94.00693512,95.99450684,-247.01214600,-39.98920059,-49.52133179,-21.99820137,-181.00944519,-667.99914551,0.00000000,-0.00000309,0.00000079,0.00000080,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000032,-0.00000008,0,0,0,0
2022/03/14 11:42:30,0.002130000,0.000043400,0.000000,24.000000,0.618981,0.000000,0.000050,3.018000,0.711150,0.20603649,100.02685547,94.00755310,95.99483490,-247.01333618,-39.98918533,-49.52246094,-21.99909019,-181.01007080,-668.02038574,0.00000000,-0.00000317,0.00000079,0.00000080,0.00000017,0.00000029,-0.00000017,-0.00000015,-0.00000032,-0.00000008,0,0,0,0
